ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Argobba-26_fishn-1,,Argobba,26_fishn,asa:,asa:,a s aː,,Bender1971;Kitchen2009,,,^ a s a: $,Argobba
Harari-26_fishn-1,,Harari,26_fishn,tu:lɛm,tu:lɛm,t uː l ɛ m,,Bender1971;Kitchen2009,,,^ t u: l ɛ m $,Harari
Zway-26_fishn-1,,Zway,26_fishn,tʸulʸu:m,tʸulʸu:m,tʲ u lʲ uː m,,Bender1971;Kitchen2009,,,^ tʸ u lʸ u: m $,Zway
Walani-26_fishn-1,,Walani,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Walani
Gafat-26_fishn-1,,Gafat,26_fishn,asɛ,asɛ,a s ɛ,,Bender1971;Kitchen2009,,,^ a s ɛ $,Gafat
Soddo-26_fishn-1,,Soddo,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Soddo
Mesqan-26_fishn-1,,Mesqan,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Mesqan
Innemor-26_fishn-1,,Innemor,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Innemor
Geto-26_fishn-1,,Geto,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Geto
Chaha-26_fishn-1,,Chaha,26_fishn,asa,asa,a s a,,Bender1971;Kitchen2009,,,^ a s a $,Chaha
Hebrew-26_fishn-1,,Hebrew,26_fishn,da:ɣ,da:ɣ,d aː ɣ,,Kitchen2009;Rabin1975,,,^ d a: ɣ $,Hebrew
Ugaritic-26_fishn-1,,Ugaritic,26_fishn,dg,dg,d g,,Kitchen2009;Rabin1975,,,^ d g $,Ugaritic
Aramaic-26_fishn-1,,Aramaic,26_fishn,nu:na:,nu:na:,n uː n aː,,Kitchen2009;Rabin1975,,,^ n u: n a: $,Aramaic
Akkadian-26_fishn-1,,Akkadian,26_fishn,nu:nu,nu:nu,n uː n u,,Kitchen2009;Rabin1975,,,^ n u: n u $,Akkadian
Mehri-26_fishn-1,,Mehri,26_fishn,s'ayd,sˤajd,sˤ a j d,,Johnstone2006;Kitchen2009,,,^ sˤ a j d $,Mehri
Gibbali-26_fishn-1,,Gibbali,26_fishn,s'od/s'ed,sˤod,sˤ o d,,Johnstone1981;Kitchen2009,,,^ sˤ o d $,Gibbali
Gibbali-26_fishn-2,,Gibbali,26_fishn,s'od/s'ed,sˤed,sˤ e d,,Johnstone1981;Kitchen2009,,,^ sˤ e d $,Gibbali
Soqotri-26_fishn-1,,Soqotri,26_fishn,s'oode,sˤoode,sˤ o o d e,,Kitchen2009;Leslau1938,,,^ sˤ o o d e $,Soqotri
Harsusi-26_fishn-1,,Harsusi,26_fishn,ħet/s'ayd,ħet,ħ e t,,Johnstone1977;Kitchen2009,,,^ ħ e t $,Harsusi
Harsusi-26_fishn-2,,Harsusi,26_fishn,ħet/s'ayd,sˤajd,sˤ a j d,,Johnstone1977;Kitchen2009,,,^ sˤ a j d $,Harsusi
MoroccanArabic-26_fishn-1,,MoroccanArabic,26_fishn,ħuta,ħuta,ħ u t a,,Kitchen2009;Sobelman1963,,,^ ħ u t a $,MoroccanArabic
OgadenArabic-26_fishn-1,,OgadenArabic,26_fishn,samak,samak,s a m a k,,Bender1971;Kitchen2009,,,^ s a m a k $,OgadenArabic
Geez-27_flyn-1,,Geez,27_flyn,zɨnb,zɨnb,z ɨ n b,,Bender1971;Kitchen2009,,,^ z ɨ n b $,Geez
Tigre-27_flyn-1,,Tigre,27_flyn,c'ɨnc'a:y,cˤɨncˤa:j,cˤ ɨ n cˤ aː j,,Bender1971;Kitchen2009,,,^ cˤ ɨ n cˤ a: j $,Tigre
Tigrinya-27_flyn-1,,Tigrinya,27_flyn,s'ɨns'ɨya,sˤɨnsˤɨja,sˤ ɨ n sˤ ɨ j a,,Bender1971;Kitchen2009,,,^ sˤ ɨ n sˤ ɨ j a $,Tigrinya
Amharic-27_flyn-1,,Amharic,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Amharic
Argobba-27_flyn-1,,Argobba,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Argobba
Harari-27_flyn-1,,Harari,27_flyn,zi:nbi,zi:nbi,z iː n b i,,Bender1971;Kitchen2009,,,^ z i: n b i $,Harari
Zway-27_flyn-1,,Zway,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Zway
Gafat-27_flyn-1,,Gafat,27_flyn,zimbɛ,zimbɛ,z i m b ɛ,,Bender1971;Kitchen2009,,,^ z i m b ɛ $,Gafat
Soddo-27_flyn-1,,Soddo,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Soddo
Mesqan-27_flyn-1,,Mesqan,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Mesqan
Innemor-27_flyn-1,,Innemor,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Innemor
Mesmes-27_flyn-1,,Mesmes,27_flyn,ta:yɛ,ta:jɛ,t aː j ɛ,,Bender1971;Kitchen2009,,,^ t a: j ɛ $,Mesmes
Geto-27_flyn-1,,Geto,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Geto
Chaha-27_flyn-1,,Chaha,27_flyn,zɨmb,zɨmb,z ɨ m b,,Bender1971;Kitchen2009,,,^ z ɨ m b $,Chaha
Hebrew-flyverb-1,,Hebrew,flyverb,ʕa:ɸ,ʕa:ɸ,ʕ aː ɸ,,Kitchen2009;Rabin1975,,,^ ʕ a: ɸ $,Hebrew
Ugaritic-flyverb-1,,Ugaritic,flyverb,ʕwp,ʕwp,ʕ w p,,Kitchen2009;Rabin1975,,,^ ʕ w p $,Ugaritic
Aramaic-flyverb-1,,Aramaic,flyverb,praħ,praħ,p r a ħ,,Kitchen2009;Rabin1975,,,^ p r a ħ $,Aramaic
Akkadian-flyverb-1,,Akkadian,flyverb,naprusu,naprusu,n a p r u s u,,Kitchen2009;Rabin1975,,,^ n a p r u s u $,Akkadian
Mehri-27_flyn-1,,Mehri,27_flyn,ðɛbbe:t,ðɛbbe:t,ð ɛ b b eː t,,Johnstone2006;Kitchen2009,,,^ ð ɛ b b e: t $,Mehri
Gibbali-27_flyn-1,,Gibbali,27_flyn,ðebbɔt,ðebbɔt,ð e b b ɔ t,,Johnstone1981;Kitchen2009,,,^ ð e b b ɔ t $,Gibbali
Soqotri-27_flyn-1,,Soqotri,27_flyn,ʔedbiiboh,ʔedbiiboh,ʔ e d b i i b o h,,Kitchen2009;Leslau1938,,,^ ʔ e d b i i b o h $,Soqotri
Harsusi-27_flyn-1,,Harsusi,27_flyn,ðebbet,ðebbet,ð e b b e t,,Johnstone1977;Kitchen2009,,,^ ð e b b e t $,Harsusi
MoroccanArabic-27_flyn-1,,MoroccanArabic,27_flyn,dabbana,dabbana,d a b b a n a,,Kitchen2009;Sobelman1963,,,^ d a b b a n a $,MoroccanArabic
OgadenArabic-27_flyn-1,,OgadenArabic,27_flyn,duba:b,duba:b,d u b aː b,,Bender1971;Kitchen2009,,,^ d u b a: b $,OgadenArabic
Geez-28_foot-1,,Geez,28_foot,7ɨgɨr,ʔɨgɨr,ʔ ɨ g ɨ r,,Bender1971;Kitchen2009,,,^ ʔ ɨ g ɨ r $,Geez
Tigre-28_foot-1,,Tigre,28_foot,7ɨgɨr,ʔɨgɨr,ʔ ɨ g ɨ r,,Bender1971;Kitchen2009,,,^ ʔ ɨ g ɨ r $,Tigre
Tigrinya-28_foot-1,,Tigrinya,28_foot,7ɨgri,ʔɨgri,ʔ ɨ g r i,,Bender1971;Kitchen2009,,,^ ʔ ɨ g r i $,Tigrinya
Amharic-28_foot-1,,Amharic,28_foot,ɨgɨr,ɨgɨr,ɨ g ɨ r,,Bender1971;Kitchen2009,,,^ ɨ g ɨ r $,Amharic
Argobba-28_foot-1,,Argobba,28_foot,ɨngɨr,ɨngɨr,ɨ n g ɨ r,,Bender1971;Kitchen2009,,,^ ɨ n g ɨ r $,Argobba
Harari-28_foot-1,,Harari,28_foot,7i:gir,ʔi:gir,ʔ iː g i r,,Bender1971;Kitchen2009,,,^ ʔ i: g i r $,Harari
Zway-28_foot-1,,Zway,28_foot,ɨngɨr,ɨngɨr,ɨ n g ɨ r,,Bender1971;Kitchen2009,,,^ ɨ n g ɨ r $,Zway
Walani-28_foot-1,,Walani,28_foot,ɨngɨr,ɨngɨr,ɨ n g ɨ r,,Bender1971;Kitchen2009,,,^ ɨ n g ɨ r $,Walani
Gafat-28_foot-1,,Gafat,28_foot,igʷrɛ,igʷrɛ,i gʷ r ɛ,,Bender1971;Kitchen2009,,,^ i gʷ r ɛ $,Gafat
Soddo-28_foot-1,,Soddo,28_foot,wgɨr,wgɨr,w g ɨ r,,Bender1971;Kitchen2009,,,^ w g ɨ r $,Soddo
Mesqan-28_foot-1,,Mesqan,28_foot,əgɨr,əgɨr,ə g ɨ r,,Bender1971;Kitchen2009,,,^ ə g ɨ r $,Mesqan
Innemor-28_foot-1,,Innemor,28_foot,ɛgɨr,ɛgɨr,ɛ g ɨ r,,Bender1971;Kitchen2009,,,^ ɛ g ɨ r $,Innemor
Mesmes-28_foot-1,,Mesmes,28_foot,ɨg'gɨrɛ,ɨgˤgɨrɛ,ɨ gˤ g ɨ r ɛ,,Bender1971;Kitchen2009,,,^ ɨ gˤ g ɨ r ɛ $,Mesmes
Geto-28_foot-1,,Geto,28_foot,cenba,cenba,c e n b a,,Bender1971;Kitchen2009,,,^ c e n b a $,Geto
Chaha-28_foot-1,,Chaha,28_foot,ɛgir,ɛgir,ɛ g i r,,Bender1971;Kitchen2009,,,^ ɛ g i r $,Chaha
Hebrew-28_foot-1,,Hebrew,28_foot,reɣel,reɣel,r e ɣ e l,,Kitchen2009;Rabin1975,,,^ r e ɣ e l $,Hebrew
Ugaritic-28_foot-1,,Ugaritic,28_foot,pʕn,pʕn,p ʕ n,,Kitchen2009;Rabin1975,,,^ p ʕ n $,Ugaritic
Aramaic-28_foot-1,,Aramaic,28_foot,rɛɣla:,rɛɣla:,r ɛ ɣ l aː,,Kitchen2009;Rabin1975,,,^ r ɛ ɣ l a: $,Aramaic
Akkadian-28_foot-1,,Akkadian,28_foot,ʃe:pu,ʃe:pu,ʃ eː p u,,Kitchen2009;Rabin1975,,,^ ʃ e: p u $,Akkadian
Mehri-28_foot-1,,Mehri,28_foot,fa:m/ge:dɛl,fa:m,f aː m,,Johnstone2006;Kitchen2009,,,^ f a: m $,Mehri
Mehri-28_foot-2,,Mehri,28_foot,fa:m/ge:dɛl,ge:dɛl,g eː d ɛ l,,Johnstone2006;Kitchen2009,,,^ g e: d ɛ l $,Mehri
Gibbali-28_foot-1,,Gibbali,28_foot,faʕm/ge:dɛl,faʕm,f a ʕ m,,Johnstone1981;Kitchen2009,,,^ f a ʕ m $,Gibbali
Gibbali-28_foot-2,,Gibbali,28_foot,faʕm/ge:dɛl,ge:dɛl,g eː d ɛ l,,Johnstone1981;Kitchen2009,,,^ g e: d ɛ l $,Gibbali
Soqotri-28_foot-1,,Soqotri,28_foot,ɬab,ɬab,ɬ a b,,Kitchen2009;Leslau1938,,,^ ɬ a b $,Soqotri
Harsusi-28_foot-1,,Harsusi,28_foot,fam/xef/gedel,fam,f a m,,Johnstone1977;Kitchen2009,,,^ f a m $,Harsusi
Harsusi-28_foot-2,,Harsusi,28_foot,fam/xef/gedel,χef,χ e f,,Johnstone1977;Kitchen2009,,,^ χ e f $,Harsusi
Harsusi-28_foot-3,,Harsusi,28_foot,fam/xef/gedel,gedel,g e d e l,,Johnstone1977;Kitchen2009,,,^ g e d e l $,Harsusi
MoroccanArabic-28_foot-1,,MoroccanArabic,28_foot,rʒel,rʒel,r ʒ e l,,Kitchen2009;Sobelman1963,,,^ r ʒ e l $,MoroccanArabic
OgadenArabic-28_foot-1,,OgadenArabic,28_foot,xuff,χuff,χ u f f,,Bender1971;Kitchen2009,,,^ χ u f f $,OgadenArabic
Geez-29_give-1,,Geez,29_give,mɛt'ɛwɛ,mɛtˤɛwɛ,m ɛ tˤ ɛ w ɛ,,Bender1971;Kitchen2009,,,^ m ɛ tˤ ɛ w ɛ $,Geez
Tigre-29_give-1,,Tigre,29_give,haba,haba,h a b a,,Bender1971;Kitchen2009,,,^ h a b a $,Tigre
Tigrinya-29_give-1,,Tigrinya,29_give,habe,habe,h a b e,,Bender1971;Kitchen2009,,,^ h a b e $,Tigrinya
Amharic-29_give-1,,Amharic,29_give,sɛt't'ɛ,sɛtˤtˤɛ,s ɛ tˤ tˤ ɛ,,Bender1971;Kitchen2009,,,^ s ɛ tˤ tˤ ɛ $,Amharic
Argobba-29_give-1,,Argobba,29_give,ha:be,ha:be,h aː b e,,Bender1971;Kitchen2009,,,^ h a: b e $,Argobba
Harari-29_give-1,,Harari,29_give,sɛt'ɛ,sɛtˤɛ,s ɛ tˤ ɛ,,Bender1971;Kitchen2009,,,^ s ɛ tˤ ɛ $,Harari
Zway-29_give-1,,Zway,29_give,a:bɛ:nʸa,a:bɛ:nʸa,aː b ɛː nʲ a,,Bender1971;Kitchen2009,,,^ a: b ɛ: nʸ a $,Zway
Gafat-29_give-1,,Gafat,29_give,wabɛ,wabɛ,w a b ɛ,,Bender1971;Kitchen2009,,,^ w a b ɛ $,Gafat
Soddo-29_give-1,,Soddo,29_give,a:bɛ-,a:bɛ-,aː b ɛ,,Bender1971;Kitchen2009,,,^ a: b ɛ - $,Soddo
Mesqan-29_give-1,,Mesqan,29_give,abə,abə,a b ə,,Bender1971;Kitchen2009,,,^ a b ə $,Mesqan
Innemor-29_give-1,,Innemor,29_give,amɛ,amɛ,a m ɛ,,Bender1971;Kitchen2009,,,^ a m ɛ $,Innemor
Mesmes-29_give-1,,Mesmes,29_give,hamɔ-,hamɔ-,h a m ɔ,,Bender1971;Kitchen2009,,,^ h a m ɔ - $,Mesmes
Geto-29_give-1,,Geto,29_give,aβɛ-,aβɛ-,a β ɛ,,Bender1971;Kitchen2009,,,^ a β ɛ - $,Geto
Chaha-29_give-1,,Chaha,29_give,aβɛ-,aβɛ-,a β ɛ,,Bender1971;Kitchen2009,,,^ a β ɛ - $,Chaha
Hebrew-29_give-1,,Hebrew,29_give,na:θan,na:θan,n aː θ a n,,Kitchen2009;Rabin1975,,,^ n a: θ a n $,Hebrew
Ugaritic-29_give-1,,Ugaritic,29_give,ytn,jtn,j t n,,Kitchen2009;Rabin1975,,,^ j t n $,Ugaritic
Aramaic-29_give-1,,Aramaic,29_give,ya(h)β/nettel,jaβ,j a β,,Kitchen2009;Rabin1975,,,^ j a β $,Aramaic
Aramaic-29_give-2,,Aramaic,29_give,ya(h)β/nettel,nettel,n e t t e l,,Kitchen2009;Rabin1975,,,^ n e t t e l $,Aramaic
Akkadian-29_give-1,,Akkadian,29_give,nada:nu,nada:nu,n a d aː n u,,Kitchen2009;Rabin1975,,,^ n a d a: n u $,Akkadian
Mehri-29_give-1,,Mehri,29_give,wɛzo:m,wɛzo:m,w ɛ z oː m,,Johnstone2006;Kitchen2009,,,^ w ɛ z o: m $,Mehri
Gibbali-29_give-1,,Gibbali,29_give,ezum,ezum,e z u m,,Johnstone1981;Kitchen2009,,,^ e z u m $,Gibbali
Soqotri-29_give-1,,Soqotri,29_give,t'ef,tˤef,tˤ e f,,Kitchen2009;Leslau1938,,,^ tˤ e f $,Soqotri
Harsusi-29_give-1,,Harsusi,29_give,adwor/wezom,adwor,a d w o r,,Johnstone1977;Kitchen2009,,,^ a d w o r $,Harsusi
Harsusi-29_give-2,,Harsusi,29_give,adwor/wezom,wezom,w e z o m,,Johnstone1977;Kitchen2009,,,^ w e z o m $,Harsusi
MoroccanArabic-29_give-1,,MoroccanArabic,29_give,ɛt'a,ɛtˤa,ɛ tˤ a,,Kitchen2009;Sobelman1963,,,^ ɛ tˤ a $,MoroccanArabic
OgadenArabic-29_give-1,,OgadenArabic,29_give,haba,haba,h a b a,,Bender1971;Kitchen2009,,,^ h a b a $,OgadenArabic
Geez-30_go-1,,Geez,30_go,ħorɛ,ħorɛ,ħ o r ɛ,,Bender1971;Kitchen2009,,,^ ħ o r ɛ $,Geez
Tigre-30_go-1,,Tigre,30_go,ge:sa,ge:sa,g eː s a,,Bender1971;Kitchen2009,,,^ g e: s a $,Tigre
Tigrinya-30_go-1,,Tigrinya,30_go,kɛde,kɛde,k ɛ d e,,Bender1971;Kitchen2009,,,^ k ɛ d e $,Tigrinya
Amharic-30_go-1,,Amharic,30_go,hedɛ,hedɛ,h e d ɛ,,Bender1971;Kitchen2009,,,^ h e d ɛ $,Amharic
Argobba-30_go-1,,Argobba,30_go,he:da,he:da,h eː d a,,Bender1971;Kitchen2009,,,^ h e: d a $,Argobba
Harari-30_go-1,,Harari,30_go,le:t'ɛ,le:tˤɛ,l eː tˤ ɛ,,Bender1971;Kitchen2009,,,^ l e: tˤ ɛ $,Harari
Zway-30_go-1,,Zway,30_go,hidaⁿ,hidaⁿ,h i d ã,,Bender1971;Kitchen2009,,,^ h i d aⁿ $,Zway
Gafat-30_go-1,,Gafat,30_go,(a)horɛ,horɛ,h o r ɛ,,Bender1971;Kitchen2009,,,^ h o r ɛ $,Gafat
Soddo-30_go-1,,Soddo,30_go,a:llɛfɛ-,a:llɛfɛ-,aː l l ɛ f ɛ,,Bender1971;Kitchen2009,,,^ a: l l ɛ f ɛ - $,Soddo
Innemor-30_go-1,,Innemor,30_go,wɛ:rɛ,wɛ:rɛ,w ɛː r ɛ,,Bender1971;Kitchen2009,,,^ w ɛ: r ɛ $,Innemor
Mesmes-30_go-1,,Mesmes,30_go,hɔ'rɔ:-,hɔrɔ:-,h ɔ r ɔː,,Bender1971;Kitchen2009,,,^ h ɔ r ɔ: - $,Mesmes
Chaha-30_go-1,,Chaha,30_go,wɛyɛ-,wɛjɛ-,w ɛ j ɛ,,Bender1971;Kitchen2009,,,^ w ɛ j ɛ - $,Chaha
Mehri-30_go-1,,Mehri,30_go,sɛyo:r,sɛjo:r,s ɛ j oː r,,Johnstone2006;Kitchen2009,,,^ s ɛ j o: r $,Mehri
Gibbali-30_go-1,,Gibbali,30_go,aɣád,aɣad,a ɣ a d,,Johnstone1981;Kitchen2009,,,^ a ɣ a d $,Gibbali
Soqotri-30_go-1,,Soqotri,30_go,t'aher,tˤaher,tˤ a h e r,,Kitchen2009;Leslau1938,,,^ tˤ a h e r $,Soqotri
Harsusi-30_go-1,,Harsusi,30_go,seyor,sejor,s e j o r,,Johnstone1977;Kitchen2009,,,^ s e j o r $,Harsusi
MoroccanArabic-30_go-1,,MoroccanArabic,30_go,mʃa,mʃa,m ʃ a,,Kitchen2009;Sobelman1963,,,^ m ʃ a $,MoroccanArabic
OgadenArabic-30_go-1,,OgadenArabic,30_go,ra:ħ,ra:ħ,r aː ħ,,Bender1971;Kitchen2009,,,^ r a: ħ $,OgadenArabic
Geez-31_good-1,,Geez,31_good,sɛnnay,sɛnnaj,s ɛ n n a j,,Bender1971;Kitchen2009,,,^ s ɛ n n a j $,Geez
Tigre-31_good-1,,Tigre,31_good,gurrum,gurrum,g u r r u m,,Bender1971;Kitchen2009,,,^ g u r r u m $,Tigre
Tigrinya-31_good-1,,Tigrinya,31_good,s'ɨbbux',sˤɨbbuχˤ,sˤ ɨ b b u χˤ,,Bender1971;Kitchen2009,,,^ sˤ ɨ b b u χˤ $,Tigrinya
Amharic-31_good-1,,Amharic,31_good,t'ɨru,tˤɨru,tˤ ɨ r u,,Bender1971;Kitchen2009,,,^ tˤ ɨ r u $,Amharic
Argobba-31_good-1,,Argobba,31_good,t'ɨra+he:,tˤɨra+he:,tˤ ɨ r a + h eː,,Bender1971;Kitchen2009,,,^ tˤ ɨ r a + h e: $,Argobba
Harari-31_good-1,,Harari,31_good,bɛrɛħ,bɛrɛħ,b ɛ r ɛ ħ,,Bender1971;Kitchen2009,,,^ b ɛ r ɛ ħ $,Harari
Zway-31_good-1,,Zway,31_good,be:za,be:za,b eː z a,,Bender1971;Kitchen2009,,,^ b e: z a $,Zway
Walani-31_good-1,,Walani,31_good,t'uri,tˤuri,tˤ u r i,,Bender1971;Kitchen2009,,,^ tˤ u r i $,Walani
Gafat-31_good-1,,Gafat,31_good,gunnɛ,gunnɛ,g u n n ɛ,,Bender1971;Kitchen2009,,,^ g u n n ɛ $,Gafat
Soddo-31_good-1,,Soddo,31_good,fəyyan,fəjjan,f ə j j a n,,Bender1971;Kitchen2009,,,^ f ə j j a n $,Soddo
Mesqan-31_good-1,,Mesqan,31_good,fəyya,fəjja,f ə j j a,,Bender1971;Kitchen2009,,,^ f ə j j a $,Mesqan
Innemor-31_good-1,,Innemor,31_good,wɛxe,wɛχe,w ɛ χ e,,Bender1971;Kitchen2009,,,^ w ɛ χ e $,Innemor
Mesmes-31_good-1,,Mesmes,31_good,mo7o-,moʔo-,m o ʔ o,,Bender1971;Kitchen2009,,,^ m o ʔ o - $,Mesmes
Geto-31_good-1,,Geto,31_good,wɛxe,wɛχe,w ɛ χ e,,Bender1971;Kitchen2009,,,^ w ɛ χ e $,Geto
Chaha-31_good-1,,Chaha,31_good,wɛxe,wɛχe,w ɛ χ e,,Bender1971;Kitchen2009,,,^ w ɛ χ e $,Chaha
Hebrew-31_good-1,,Hebrew,31_good,t'o:β,tˤo:β,tˤ oː β,,Kitchen2009;Rabin1975,,,^ tˤ o: β $,Hebrew
Ugaritic-31_good-1,,Ugaritic,31_good,t'b/dmk'/mlħ,tˤb,tˤ b,,Kitchen2009;Rabin1975,,,^ tˤ b $,Ugaritic
Ugaritic-31_good-2,,Ugaritic,31_good,t'b/dmk'/mlħ,dmkˤ,d m kˤ,,Kitchen2009;Rabin1975,,,^ d m kˤ $,Ugaritic
Ugaritic-31_good-3,,Ugaritic,31_good,t'b/dmk'/mlħ,mlħ,m l ħ,,Kitchen2009;Rabin1975,,,^ m l ħ $,Ugaritic
Aramaic-31_good-1,,Aramaic,31_good,t'a:bha:/ʃappi:ra:,tˤa:bha:,tˤ aː b h aː,,Kitchen2009;Rabin1975,,,^ tˤ a: b h a: $,Aramaic
Aramaic-31_good-2,,Aramaic,31_good,t'a:bha:/ʃappi:ra:,ʃappi:ra:,ʃ a p p iː r aː,,Kitchen2009;Rabin1975,,,^ ʃ a p p i: r a: $,Aramaic
Akkadian-31_good-1,,Akkadian,31_good,dmk'u,dmkˤu,d m kˤ u,,Kitchen2009;Rabin1975,,,^ d m kˤ u $,Akkadian
Mehri-31_good-1,,Mehri,31_good,hestaw/gi:d/xayr,hestaw,h e s t a w,,Johnstone2006;Kitchen2009,,,^ h e s t a w $,Mehri
Mehri-31_good-2,,Mehri,31_good,hestaw/gi:d/xayr,gi:d,g iː d,,Johnstone2006;Kitchen2009,,,^ g i: d $,Mehri
Mehri-31_good-3,,Mehri,31_good,hestaw/gi:d/xayr,χajr,χ a j r,,Johnstone2006;Kitchen2009,,,^ χ a j r $,Mehri
Gibbali-31_good-1,,Gibbali,31_good,rħim/xar,rħim,r ħ i m,,Johnstone1981;Kitchen2009,,,^ r ħ i m $,Gibbali
Gibbali-31_good-2,,Gibbali,31_good,rħim/xar,χar,χ a r,,Johnstone1981;Kitchen2009,,,^ χ a r $,Gibbali
Soqotri-31_good-1,,Soqotri,31_good,diye/mšat'ef,dije,d i j e,,Kitchen2009;Leslau1938,,,^ d i j e $,Soqotri
Soqotri-31_good-2,,Soqotri,31_good,diye/mšat'ef,mʃatˤef,m ʃ a tˤ e f,,Kitchen2009;Leslau1938,,,^ m ʃ a tˤ e f $,Soqotri
Harsusi-31_good-1,,Harsusi,31_good,ged/taw,ged,g e d,,Johnstone1977;Kitchen2009,,,^ g e d $,Harsusi
Harsusi-31_good-2,,Harsusi,31_good,ged/taw,taw,t a w,,Johnstone1977;Kitchen2009,,,^ t a w $,Harsusi
MoroccanArabic-31_good-1,,MoroccanArabic,31_good,xir/mezyan,χir,χ i r,,Kitchen2009;Sobelman1963,,,^ χ i r $,MoroccanArabic
MoroccanArabic-31_good-2,,MoroccanArabic,31_good,xir/mezyan,mezjan,m e z j a n,,Kitchen2009;Sobelman1963,,,^ m e z j a n $,MoroccanArabic
OgadenArabic-31_good-1,,OgadenArabic,31_good,t'ayyib,tˤajjib,tˤ a j j i b,,Bender1971;Kitchen2009,,,^ tˤ a j j i b $,OgadenArabic
Geez-32_grass-1,,Geez,32_grass,ħamɛlmal,ħamɛlmal,ħ a m ɛ l m a l,,Bender1971;Kitchen2009,,,^ ħ a m ɛ l m a l $,Geez
Tigre-32_grass-1,,Tigre,32_grass,sa9ar,saʕar,s a ʕ a r,,Bender1971;Kitchen2009,,,^ s a ʕ a r $,Tigre
Tigrinya-32_grass-1,,Tigrinya,32_grass,sa9ri,saʕri,s a ʕ r i,,Bender1971;Kitchen2009,,,^ s a ʕ r i $,Tigrinya
Amharic-32_grass-1,,Amharic,32_grass,sar,sar,s a r,,Bender1971;Kitchen2009,,,^ s a r $,Amharic
Argobba-32_grass-1,,Argobba,32_grass,sir,sir,s i r,,Bender1971;Kitchen2009,,,^ s i r $,Argobba
Harari-32_grass-1,,Harari,32_grass,sa:r,sa:r,s aː r,,Bender1971;Kitchen2009,,,^ s a: r $,Harari
Zway-32_grass-1,,Zway,32_grass,si:r,si:r,s iː r,,Bender1971;Kitchen2009,,,^ s i: r $,Zway
Walani-32_grass-1,,Walani,32_grass,sar,sar,s a r,,Bender1971;Kitchen2009,,,^ s a r $,Walani
Gafat-32_grass-1,,Gafat,32_grass,sar,sar,s a r,,Bender1971;Kitchen2009,,,^ s a r $,Gafat
Soddo-32_grass-1,,Soddo,32_grass,sar,sar,s a r,,Bender1971;Kitchen2009,,,^ s a r $,Soddo
Mesqan-32_grass-1,,Mesqan,32_grass,sər,sər,s ə r,,Bender1971;Kitchen2009,,,^ s ə r $,Mesqan
Innemor-32_grass-1,,Innemor,32_grass,sa7ar,saʔar,s a ʔ a r,,Bender1971;Kitchen2009,,,^ s a ʔ a r $,Innemor
Mesmes-32_grass-1,,Mesmes,32_grass,sa7ari,saʔari,s a ʔ a r i,,Bender1971;Kitchen2009,,,^ s a ʔ a r i $,Mesmes
Geto-32_grass-1,,Geto,32_grass,sɛr,sɛr,s ɛ r,,Bender1971;Kitchen2009,,,^ s ɛ r $,Geto
Chaha-32_grass-1,,Chaha,32_grass,sɛr,sɛr,s ɛ r,,Bender1971;Kitchen2009,,,^ s ɛ r $,Chaha
Hebrew-32_grass-1,,Hebrew,32_grass,deʃe:h,deʃe:h,d e ʃ eː h,,Kitchen2009;Rabin1975,,,^ d e ʃ e: h $,Hebrew
Aramaic-32_grass-1,,Aramaic,32_grass,diθʔa:/ʕesba:/ħs'r,diθʔa:,d i θ ʔ aː,,Kitchen2009;Rabin1975,,,^ d i θ ʔ a: $,Aramaic
Aramaic-32_grass-2,,Aramaic,32_grass,diθʔa:/ʕesba:/ħs'r,ʕesba:,ʕ e s b aː,,Kitchen2009;Rabin1975,,,^ ʕ e s b a: $,Aramaic
Aramaic-32_grass-3,,Aramaic,32_grass,diθʔa:/ʕesba:/ħs'r,ħsˤr,ħ sˤ r,,Kitchen2009;Rabin1975,,,^ ħ sˤ r $,Aramaic
Mehri-32_grass-1,,Mehri,32_grass,ħɛgele:m,ħɛgele:m,ħ ɛ g e l eː m,,Johnstone2006;Kitchen2009,,,^ ħ ɛ g e l e: m $,Mehri
